liquor_id,liquor_name,ingredient_id,ingredient_name,origin
761,budweiser_beer,445,betty_crocker_fudge_brownie_mix,진한 디저트
761,budweiser_beer,751,brownie,진한 디저트
761,budweiser_beer,2775,fudge_brownie_mix,진한 디저트
761,budweiser_beer,514,black_truffle,진한 디저트
761,budweiser_beer,1332,chocolate_truffle,진한 디저트
761,budweiser_beer,6490,truffle,진한 디저트
761,budweiser_beer,6491,truffle_butter,진한 디저트
761,budweiser_beer,6492,truffle_oil,진한 디저트
761,budweiser_beer,6493,truffle_salt,진한 디저트
761,budweiser_beer,6912,white_truffle,진한 디저트
761,budweiser_beer,6913,white_truffle_oil,진한 디저트
777,burgundy_wine,5649,sashimi_grade_tuna,해산물
777,burgundy_wine,825,cabbage_kimchi,발효 음식
827,cabernet_sauvignon_wine,1455,cod,해산물
827,cabernet_sauvignon_wine,1456,cod_fish_fillet,해산물
827,cabernet_sauvignon_wine,1457,cod_steak,해산물
827,cabernet_sauvignon_wine,5615,salt_cod_fish,해산물
827,cabernet_sauvignon_wine,2955,grapefruit,산미 디저트
827,cabernet_sauvignon_wine,2956,grapefruit_juice,산미 디저트
827,cabernet_sauvignon_wine,2957,grapefruit_peel,산미 디저트
827,cabernet_sauvignon_wine,2958,grapefruit_section,산미 디저트
827,cabernet_sauvignon_wine,2960,grapefruit_zest,산미 디저트
827,cabernet_sauvignon_wine,4871,pink_grapefruit,산미 디저트
827,cabernet_sauvignon_wine,4872,pink_grapefruit_juice,산미 디저트
827,cabernet_sauvignon_wine,5296,red_grapefruit,산미 디저트
827,cabernet_sauvignon_wine,5557,ruby_red_grapefruit_juice,산미 디저트
827,cabernet_sauvignon_wine,6881,white_grapefruit,산미 디저트
827,cabernet_sauvignon_wine,825,cabbage_kimchi,발효 음식
1079,chardonnay_wine,825,cabbage_kimchi,발효 음식
1079,chardonnay_wine,445,betty_crocker_fudge_brownie_mix,초콜릿 디저트
1079,chardonnay_wine,751,brownie,초콜릿 디저트
1079,chardonnay_wine,2775,fudge_brownie_mix,초콜릿 디저트
1112,cherry_brandy,237,baby_clam,해산물
1112,cherry_brandy,641,bottled_clam_juice,해산물
1112,cherry_brandy,907,canned_clam,해산물
1112,cherry_brandy,1127,cherrystone_clam,해산물
1112,cherry_brandy,1342,chopped_clams_with_juice,해산물
1112,cherry_brandy,1395,clam,해산물
1112,cherry_brandy,1396,clam_base,해산물
1112,cherry_brandy,1397,clam_broth,해산물
1112,cherry_brandy,1398,clam_juice,해산물
1112,cherry_brandy,1399,clamato_juice,해산물
1112,cherry_brandy,1400,clams_in_shell,해산물
1112,cherry_brandy,3186,hard_shelled_clam,해산물
1112,cherry_brandy,3891,littleneck_clam,해산물
1112,cherry_brandy,4063,manila_clam,해산물
1112,cherry_brandy,4218,minced_clam,해산물
1112,cherry_brandy,4219,minced_clams_with_juice,해산물
1112,cherry_brandy,5248,razor_clam,해산물
1112,cherry_brandy,5860,small_clam,해산물
1112,cherry_brandy,6103,steamer_clam,해산물
1112,cherry_brandy,3768,lemon_vinaigrette,산미 음식
1112,cherry_brandy,4086,marmalade,매운 음식
1112,cherry_brandy,4483,onion_marmalade,매운 음식
1112,cherry_brandy,4520,orange_marmalade,매운 음식
1112,cherry_brandy,825,cabbage_kimchi,발효 음식
1115,cherry_flavored_liqueur,343,bay_scallop,해산물
1115,cherry_flavored_liqueur,2067,dried_scallop,해산물
1115,cherry_flavored_liqueur,2572,fresh_scallop,해산물
1115,cherry_flavored_liqueur,2573,fresh_sea_scallop,해산물
1115,cherry_flavored_liqueur,3664,large_scallop,해산물
1115,cherry_flavored_liqueur,5668,scallop,해산물
1115,cherry_flavored_liqueur,5669,scalloped_potatoes_mix,해산물
1115,cherry_flavored_liqueur,5683,sea_scallop,해산물
